KY_CD,PD_CD,CRM_ATPT_CPTD_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURISDICTION_CODE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,BORO_NM
361,639.0,2,3,1,1,2.0,3,3,1,2,5,1,3
578,637.0,2,2,1,2,2.0,3,3,1,2,3,1,2
578,637.0,2,2,1,1,0.0,2,1,1,2,1,1,1
361,639.0,2,3,1,6,0.0,3,2,1,2,2,1,2
106,109.0,2,1,1,1,0.0,4,2,2,4,2,2,2
344,101.0,2,3,1,6,0.0,3,3,1,2,3,1,2
344,101.0,2,3,1,25,0.0,3,3,1,3,3,1,3
341,338.0,2,3,1,6,0.0,3,1,1,3,5,1,1
578,637.0,2,2,1,6,0.0,3,1,1,3,7,1,1
578,638.0,2,2,1,1,0.0,2,1,1,3,2,1,2
344,101.0,2,3,3,26,0.0,3,5,1,3,2,2,3
344,101.0,2,3,1,6,0.0,3,1,2,3,1,1,2
105,388.0,2,1,1,1,0.0,3,3,1,2,3,1,1
578,637.0,2,2,1,6,0.0,3,3,2,3,3,2,2
578,638.0,2,2,1,15,0.0,3,5,1,3,1,1,2
126,198.0,2,1,3,6,0.0,3,1,1,3,1,1,2
578,638.0,2,2,1,1,0.0,2,3,1,2,3,1,3
344,101.0,2,3,1,6,0.0,3,3,1,3,3,2,2
126,198.0,2,1,1,2,2.0,3,3,1,3,3,1,2
126,461.0,2,1,3,8,0.0,3,5,1,3,1,1,1
578,638.0,2,2,3,3,0.0,5,2,1,4,3,2,4
344,101.0,2,3,1,2,2.0,3,3,1,3,3,1,2
351,259.0,2,3,1,1,0.0,2,1,1,2,1,1,1
578,638.0,2,2,1,6,0.0,4,2,1,4,2,1,2
578,637.0,2,2,1,1,0.0,5,2,1,3,2,2,3
578,638.0,2,2,1,1,0.0,3,1,1,3,2,1,5
344,101.0,2,3,1,6,0.0,2,1,1,2,1,1,4
112,739.0,2,1,1,1,0.0,3,1,2,3,1,2,2
578,638.0,2,2,3,8,0.0,3,3,1,3,3,1,3
361,639.0,2,3,1,1,0.0,4,3,1,3,3,1,1
578,638.0,2,2,1,1,0.0,2,2,1,4,2,1,4
578,638.0,2,2,1,19,0.0,1,5,2,3,3,1,2
578,638.0,2,2,1,1,0.0,3,3,2,4,3,1,2
578,638.0,2,2,1,1,0.0,2,1,1,3,1,1,2
351,259.0,2,3,1,1,0.0,3,1,1,3,1,1,1
344,101.0,2,3,3,8,0.0,4,1,2,4,2,1,4
359,749.0,2,3,1,1,0.0,4,3,2,4,3,2,4
578,638.0,2,2,1,1,0.0,4,1,1,3,1,1,3
104,157.0,2,1,1,23,0.0,3,3,1,3,3,1,3
344,101.0,2,3,1,6,0.0,4,1,1,3,1,1,5
361,639.0,2,3,3,14,0.0,3,1,1,2,1,1,1
359,749.0,2,3,3,2,2.0,2,3,1,2,3,1,3
578,637.0,2,2,3,8,0.0,2,3,1,2,3,1,2
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,2
341,339.0,2,3,1,2,2.0,2,3,2,2,3,2,2
578,637.0,2,2,3,8,0.0,2,7,1,2,3,1,1
578,638.0,2,2,1,1,0.0,4,3,1,5,2,1,2
578,638.0,2,2,1,6,0.0,3,3,1,2,3,1,5
361,639.0,2,3,1,1,0.0,3,7,2,3,3,2,4
121,269.0,2,1,1,1,0.0,3,4,1,3,2,1,5
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,1
126,198.0,2,1,3,2,2.0,2,3,2,3,3,1,3
344,113.0,2,3,1,1,0.0,2,1,1,3,5,1,1
344,101.0,2,3,1,1,0.0,4,1,1,4,1,1,2
126,198.0,2,1,1,19,0.0,2,3,1,2,3,1,1
578,637.0,2,2,1,1,0.0,4,7,1,5,2,1,2
578,638.0,2,2,1,20,0.0,3,3,2,3,1,2,1
344,113.0,2,3,1,6,0.0,5,3,1,4,2,1,4
121,269.0,2,1,1,1,0.0,1,3,1,5,1,2,1
341,338.0,2,3,1,1,0.0,4,7,2,3,3,2,1
106,109.0,2,1,1,1,0.0,3,3,1,2,3,1,4
351,259.0,2,3,3,2,2.0,3,5,1,4,1,1,3
578,637.0,2,2,1,2,2.0,3,1,1,4,2,2,1
578,638.0,2,2,1,18,0.0,4,3,1,4,2,2,3
341,338.0,2,3,1,1,0.0,3,2,1,4,2,1,1
361,639.0,2,3,1,1,0.0,2,3,1,3,3,1,4
578,638.0,2,2,1,19,0.0,1,3,1,3,3,1,2
361,639.0,2,3,1,1,0.0,4,1,2,4,1,1,1
106,109.0,2,1,3,8,0.0,2,1,2,2,7,2,1
361,639.0,2,3,1,1,0.0,3,2,1,3,2,1,3
344,101.0,2,3,3,1,0.0,3,3,1,3,3,1,1
359,749.0,2,3,1,1,0.0,3,1,2,4,3,2,1
578,637.0,2,2,3,8,0.0,3,1,1,3,2,1,2
578,638.0,2,2,3,2,2.0,3,3,1,4,3,1,2
126,198.0,2,1,1,1,0.0,3,4,1,3,4,1,3
344,101.0,2,3,1,6,0.0,3,6,1,2,4,1,4
344,101.0,2,3,1,2,2.0,2,5,1,2,5,2,2
578,638.0,2,2,1,2,2.0,3,3,2,4,1,1,3
578,638.0,2,2,3,6,0.0,4,2,1,4,2,2,5
116,179.0,2,1,1,2,2.0,3,3,1,1,3,1,2
359,749.0,2,3,2,8,0.0,3,3,1,2,3,1,4
344,101.0,2,3,1,1,0.0,3,5,1,3,5,1,4
578,637.0,2,2,1,6,0.0,3,2,2,3,2,2,2
361,639.0,2,3,3,6,0.0,3,4,1,3,4,1,4
344,101.0,2,3,4,7,0.0,4,3,2,4,3,1,3
578,638.0,2,2,1,2,2.0,3,5,1,5,5,2,1
578,638.0,2,2,1,1,0.0,3,1,2,5,1,2,1
361,639.0,2,3,1,1,0.0,3,5,1,2,2,1,3
361,639.0,2,3,1,1,0.0,4,3,1,3,3,1,1
361,639.0,2,3,1,1,0.0,4,6,2,4,6,2,2
361,639.0,2,3,1,6,0.0,3,4,1,3,4,1,4
344,113.0,2,3,1,1,0.0,3,1,1,3,1,1,2
361,639.0,2,3,1,1,0.0,1,3,1,1,3,1,1
578,638.0,2,2,1,6,0.0,3,1,1,4,7,1,5
578,637.0,2,2,1,6,0.0,4,2,1,4,2,1,2
365,878.0,2,3,1,1,0.0,3,3,1,3,3,1,2
361,639.0,2,3,2,1,0.0,3,1,1,3,1,1,3
578,638.0,2,2,3,8,0.0,3,1,1,2,5,2,1
578,638.0,2,2,1,6,0.0,1,7,1,4,7,1,5
578,637.0,2,2,1,6,0.0,3,1,2,3,1,1,4
578,638.0,2,2,3,2,2.0,4,4,2,3,4,2,4
341,339.0,2,3,3,7,0.0,4,3,1,3,3,1,2
361,639.0,2,3,1,1,0.0,3,2,1,4,2,2,3
578,638.0,2,2,1,1,0.0,2,3,2,3,3,1,1
361,639.0,2,3,1,1,0.0,3,3,2,3,5,2,2
361,639.0,2,3,3,6,0.0,3,1,1,3,2,1,4
351,259.0,2,3,1,17,0.0,2,7,2,3,1,1,1
344,101.0,2,3,1,2,2.0,3,3,1,3,1,1,1
578,638.0,2,2,1,1,0.0,3,2,2,3,2,2,2
359,749.0,2,3,1,1,0.0,2,3,1,2,3,1,1
126,198.0,2,1,3,8,0.0,3,2,1,3,2,1,3
126,198.0,2,1,1,1,0.0,2,1,2,3,1,2,2
344,101.0,2,3,1,6,0.0,3,3,1,3,3,1,2
106,109.0,2,1,1,1,0.0,3,3,1,3,3,1,3
359,749.0,2,3,3,8,0.0,3,7,2,4,1,2,4
351,259.0,2,3,1,2,2.0,2,5,1,4,1,1,3
106,109.0,2,1,1,12,0.0,2,3,1,3,2,2,3
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,3
361,639.0,2,3,1,1,0.0,3,3,2,3,3,1,3
361,639.0,2,3,1,27,0.0,3,3,2,3,3,2,2
578,638.0,2,2,1,2,2.0,4,1,1,3,1,1,2
104,153.0,2,1,1,1,0.0,2,1,1,1,1,1,1
578,637.0,2,2,1,1,0.0,4,2,1,5,2,1,3
344,101.0,2,3,1,1,0.0,3,1,1,3,1,1,1
121,269.0,2,1,1,1,0.0,3,1,1,3,1,1,2
361,639.0,2,3,1,6,0.0,2,1,1,2,1,1,2
121,269.0,2,1,1,6,0.0,2,3,1,2,3,2,3
578,637.0,2,2,1,8,0.0,2,1,1,2,3,1,3
341,303.0,2,3,1,13,0.0,3,1,2,3,2,2,5
344,113.0,2,3,3,6,0.0,4,3,1,3,3,2,4
578,637.0,2,2,1,3,0.0,4,5,1,3,3,1,1
578,637.0,2,2,1,1,0.0,4,3,2,2,3,1,4
344,101.0,2,3,1,2,2.0,2,3,1,1,3,1,4
578,638.0,2,2,4,2,2.0,2,1,1,2,1,2,4
578,638.0,2,2,1,2,2.0,3,3,1,4,3,1,2
578,637.0,2,2,1,1,0.0,2,3,1,2,3,1,1
126,198.0,2,1,1,1,0.0,3,3,1,3,3,1,4
578,637.0,2,2,1,1,0.0,3,1,2,3,1,2,3
359,749.0,2,3,1,17,0.0,2,1,1,3,3,1,3
344,101.0,2,3,1,1,0.0,3,2,1,3,2,1,2
578,637.0,2,2,3,2,2.0,3,1,2,3,1,1,2
106,109.0,1,1,3,7,0.0,3,1,1,3,5,1,1
578,637.0,2,2,1,2,2.0,2,3,2,4,3,1,3
361,639.0,2,3,1,1,0.0,2,3,2,2,3,2,1
578,637.0,2,2,1,1,0.0,3,2,1,4,1,1,2
578,638.0,2,2,1,1,0.0,2,3,1,3,5,2,2
578,637.0,2,2,3,2,2.0,2,3,1,2,3,1,2
126,198.0,2,1,3,8,0.0,2,1,2,2,1,1,4
344,101.0,2,3,1,1,0.0,1,3,1,4,3,2,3
578,637.0,2,2,1,6,0.0,3,4,1,3,2,1,2
578,637.0,2,2,3,62,0.0,4,3,1,3,3,1,4
105,397.0,2,1,3,8,0.0,2,1,1,1,3,2,2
344,113.0,2,3,1,19,0.0,1,3,2,5,2,1,3
578,637.0,2,2,1,1,0.0,3,3,2,3,3,2,3
351,259.0,2,3,1,1,0.0,2,5,1,3,5,2,3
361,639.0,2,3,1,1,0.0,3,1,2,3,5,2,3
361,639.0,2,3,1,1,0.0,3,2,1,3,2,1,3
344,113.0,2,3,3,2,2.0,2,3,1,2,1,1,1
578,638.0,2,2,1,1,0.0,3,1,1,3,1,1,4
578,637.0,2,2,3,8,0.0,3,3,1,3,3,1,2
361,639.0,2,3,1,48,0.0,3,3,1,2,1,1,1
126,198.0,2,1,1,6,0.0,3,2,1,3,2,1,2
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,15,0.0,2,3,1,3,3,1,2
578,637.0,2,2,1,1,0.0,3,7,1,4,3,1,2
361,639.0,2,3,1,2,2.0,4,7,1,4,7,1,2
359,749.0,2,3,1,6,0.0,3,2,1,2,2,1,2
341,338.0,2,3,1,2,2.0,3,1,1,3,1,1,1
361,639.0,2,3,1,1,0.0,3,1,1,3,1,1,2
344,101.0,2,3,1,50,0.0,3,1,1,3,2,2,1
107,223.0,2,1,1,6,0.0,3,1,1,2,1,1,3
361,639.0,2,3,1,1,0.0,3,3,1,3,7,1,1
578,638.0,2,2,1,3,0.0,3,2,1,4,1,1,4
344,101.0,2,3,1,1,0.0,3,7,1,3,5,1,1
361,639.0,2,3,1,1,0.0,3,3,1,3,2,1,3
578,637.0,2,2,1,1,0.0,1,5,1,3,1,1,1
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,1
578,637.0,2,2,1,48,0.0,1,3,1,1,1,2,2
361,639.0,2,3,1,1,0.0,2,7,2,2,7,2,1
578,638.0,2,2,3,23,0.0,3,2,3,3,7,1,5
361,639.0,2,3,1,2,2.0,2,3,2,4,3,2,1
578,637.0,2,2,1,1,0.0,4,1,2,3,3,2,2
109,403.0,2,1,1,1,0.0,3,2,1,4,2,2,4
578,638.0,2,2,1,1,0.0,4,2,1,4,2,1,3
578,637.0,2,2,1,57,3.0,4,3,1,4,3,1,3
361,639.0,2,3,1,2,2.0,3,3,2,3,3,1,2
578,637.0,2,2,1,1,0.0,4,2,1,4,2,1,4
126,198.0,2,1,1,6,0.0,1,3,2,2,3,1,4
359,749.0,2,3,1,2,2.0,4,3,1,5,3,1,2
361,639.0,2,3,1,6,0.0,3,2,1,3,2,1,4
359,748.0,2,3,1,6,0.0,5,1,1,5,1,1,2
344,101.0,2,3,3,8,0.0,2,7,1,2,3,1,2
578,638.0,2,2,1,6,0.0,4,2,1,5,2,2,2
344,101.0,2,3,1,6,0.0,4,3,1,1,3,1,4
361,639.0,2,3,1,3,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,6,69.0,2,2,1,3,1,1,1
126,198.0,2,1,1,1,0.0,3,5,1,3,1,1,3
578,638.0,2,2,4,2,2.0,3,3,1,3,3,1,2
578,638.0,2,2,1,1,0.0,4,1,1,4,1,1,2
126,198.0,2,1,3,8,0.0,2,3,2,3,3,2,2
104,155.0,2,1,1,2,2.0,3,1,1,1,1,1,1
104,155.0,2,1,1,6,0.0,3,3,1,1,2,1,4
344,101.0,2,3,1,1,0.0,2,1,1,3,1,1,1
104,157.0,2,1,1,1,0.0,2,1,1,1,1,1,1
361,639.0,2,3,1,2,2.0,3,1,2,3,3,1,4
578,638.0,2,2,1,1,0.0,3,1,1,3,1,2,4
361,639.0,2,3,1,1,0.0,3,3,1,2,3,1,3
578,637.0,2,2,3,6,0.0,2,1,2,4,1,2,4
105,388.0,2,1,1,6,0.0,3,3,1,4,3,2,2
344,101.0,2,3,1,2,2.0,2,1,1,1,7,2,3
578,638.0,2,2,1,1,0.0,2,1,1,2,1,1,2
361,639.0,2,3,1,1,0.0,2,2,1,2,5,1,3
361,639.0,2,3,1,18,0.0,3,5,1,3,1,1,2
578,637.0,2,2,1,6,0.0,4,3,1,3,3,1,1
361,639.0,2,3,1,17,0.0,3,7,2,3,1,2,3
578,637.0,2,2,3,8,0.0,3,2,1,3,2,1,2
344,113.0,2,3,1,6,0.0,3,2,1,2,2,1,5
361,639.0,2,3,1,1,0.0,3,3,1,3,3,1,2
578,638.0,2,2,1,6,0.0,3,3,1,3,3,1,2
105,388.0,1,1,1,2,2.0,2,3,1,3,2,2,3
578,637.0,2,2,3,8,0.0,3,3,2,3,3,2,4
341,338.0,2,3,1,2,2.0,3,3,1,3,3,1,4
361,639.0,2,3,3,1,0.0,3,7,1,3,1,1,4
578,638.0,2,2,1,23,0.0,3,3,1,3,3,1,3
578,638.0,2,2,1,6,0.0,4,2,1,4,2,1,5
578,637.0,2,2,1,7,0.0,1,1,2,4,1,2,3
578,637.0,2,2,1,1,0.0,2,3,2,3,3,2,2
106,109.0,2,1,1,6,0.0,4,2,1,4,7,2,5
578,638.0,2,2,1,2,2.0,2,7,1,5,1,1,1
578,638.0,2,2,1,1,0.0,4,1,1,4,1,1,2
578,637.0,2,2,3,8,0.0,4,3,1,3,3,1,1
361,639.0,2,3,1,6,0.0,2,3,2,2,3,1,2
233,681.0,2,3,1,1,0.0,3,1,2,1,5,2,1
126,461.0,2,1,3,6,0.0,3,3,1,3,3,1,4
578,637.0,2,2,1,6,0.0,2,3,1,2,3,1,2
126,640.0,2,1,1,8,0.0,2,5,1,2,3,1,2
351,259.0,2,3,1,1,0.0,1,1,2,3,1,1,3
361,639.0,2,3,1,1,0.0,3,3,1,2,3,1,1
106,109.0,2,1,1,1,0.0,3,3,1,3,3,1,2
578,638.0,2,2,1,6,0.0,4,2,1,4,2,1,4
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,1
341,321.0,2,3,3,8,0.0,3,3,1,2,1,1,3
578,638.0,2,2,3,8,0.0,4,2,1,4,2,2,2
578,638.0,2,2,1,6,0.0,1,5,1,1,3,2,5
344,101.0,2,3,1,1,0.0,3,1,1,3,6,1,1
578,638.0,2,2,1,1,0.0,5,1,1,3,1,1,2
578,638.0,2,2,1,1,0.0,4,1,2,5,2,2,4
344,101.0,2,3,1,1,0.0,3,1,1,2,1,1,1
341,338.0,2,3,1,1,0.0,2,3,2,3,3,2,2
578,638.0,2,2,1,1,0.0,3,3,1,2,3,1,1
344,101.0,2,3,1,2,0.0,2,3,2,2,5,1,3
578,638.0,2,2,1,6,0.0,3,3,2,3,3,1,4
361,639.0,2,3,1,1,0.0,3,1,1,3,1,1,2
578,637.0,2,2,1,1,0.0,1,3,1,3,3,1,2
106,109.0,2,1,1,1,0.0,3,5,2,1,5,2,3
126,198.0,2,1,1,1,0.0,3,1,1,3,1,1,3
344,113.0,2,3,2,8,0.0,4,1,2,3,1,2,3
578,637.0,2,2,1,1,0.0,1,7,1,2,3,1,1
578,637.0,2,2,1,6,0.0,3,3,1,3,1,2,1
578,637.0,2,2,1,1,0.0,2,1,1,2,1,1,2
109,405.0,2,1,1,6,0.0,3,1,2,3,2,1,3
359,749.0,2,3,1,6,0.0,3,2,1,2,2,1,5
578,638.0,2,2,1,19,0.0,1,3,1,1,3,2,2
341,339.0,2,3,3,8,0.0,3,2,1,3,2,2,2
578,637.0,2,2,1,2,2.0,2,3,1,2,7,1,3
578,638.0,2,2,1,6,0.0,4,2,1,3,4,1,4
344,101.0,2,3,1,1,0.0,4,3,2,2,3,1,1
359,749.0,2,3,1,17,0.0,4,3,1,3,3,1,1
361,639.0,2,3,3,2,2.0,2,7,1,2,5,1,1
578,638.0,2,2,1,1,0.0,4,2,1,4,2,1,1
351,259.0,2,3,1,2,2.0,2,3,2,4,3,1,3
104,157.0,2,1,1,1,0.0,2,3,1,2,3,1,4
233,681.0,2,3,1,6,0.0,4,1,2,1,1,1,2
344,101.0,2,3,3,6,0.0,1,4,2,2,4,1,5
106,109.0,2,1,1,1,0.0,2,5,1,2,1,1,2
365,878.0,2,3,1,1,0.0,4,3,2,2,3,1,3
344,101.0,2,3,1,6,0.0,3,3,1,3,3,1,2
359,748.0,2,3,1,6,0.0,3,2,1,5,2,2,2
361,639.0,2,3,1,2,2.0,3,3,1,3,3,1,3
578,638.0,2,2,1,2,2.0,4,3,1,1,3,1,2
344,113.0,2,3,1,1,0.0,4,3,1,4,3,1,2
578,637.0,2,2,1,8,0.0,3,3,1,4,3,2,3
578,637.0,2,2,1,1,0.0,5,2,1,3,1,2,3
578,637.0,2,2,1,6,0.0,3,1,1,4,1,1,1
351,259.0,2,3,1,6,0.0,2,1,2,3,1,1,3
578,637.0,2,2,1,2,2.0,3,3,1,2,3,1,2
578,637.0,2,2,1,6,0.0,2,3,1,2,3,1,2
578,638.0,2,2,1,1,0.0,3,3,2,3,3,2,2
578,637.0,2,2,3,8,0.0,3,1,1,3,1,1,2
578,637.0,2,2,1,1,0.0,4,3,1,3,3,1,3
578,638.0,2,2,1,7,0.0,4,3,1,3,3,2,2
126,198.0,2,1,1,1,0.0,3,7,1,3,1,1,2
578,638.0,2,2,1,6,0.0,2,3,1,3,2,2,4
344,101.0,2,3,1,1,0.0,3,1,1,3,1,1,4
578,638.0,2,2,1,1,0.0,2,3,2,3,3,1,1
578,637.0,2,2,1,14,0.0,3,3,1,2,3,1,3
578,637.0,2,2,1,1,0.0,3,2,1,2,2,1,1
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,1
578,638.0,2,2,1,6,0.0,4,2,2,5,2,1,2
578,637.0,2,2,1,21,2.0,3,3,1,3,3,1,2
351,259.0,2,3,1,1,0.0,4,3,1,4,3,1,2
578,638.0,2,2,1,1,0.0,3,2,1,3,4,1,3
105,389.0,2,1,1,1,0.0,3,1,1,3,1,1,3
351,259.0,2,3,1,1,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,2,2.0,3,1,1,4,1,1,2
121,267.0,2,1,3,8,0.0,5,3,2,3,3,2,4
361,639.0,2,3,1,1,0.0,4,3,1,3,3,1,2
361,639.0,2,3,1,1,0.0,3,3,1,3,7,1,1
361,639.0,2,3,1,17,0.0,3,4,1,4,4,2,3
106,109.0,2,1,1,6,0.0,2,3,1,2,3,2,2
126,198.0,2,1,1,1,0.0,3,3,1,2,3,2,2
578,638.0,2,2,1,1,0.0,5,1,1,3,5,1,2
578,637.0,2,2,1,1,0.0,3,1,1,3,1,1,1
344,101.0,2,3,1,1,0.0,2,3,1,2,3,1,2
344,101.0,2,3,1,1,0.0,3,1,1,2,1,1,2
113,729.0,2,1,1,1,0.0,3,2,1,4,2,2,3
361,639.0,2,3,1,1,0.0,4,3,2,4,3,2,4
351,259.0,2,3,1,1,0.0,3,3,1,3,3,2,1
126,198.0,2,1,1,1,0.0,3,5,1,3,1,1,1
344,101.0,2,3,1,6,0.0,3,2,1,5,2,2,2
351,254.0,2,3,3,8,0.0,3,5,1,4,3,2,3
106,109.0,2,1,1,10,0.0,4,6,1,4,4,1,2
344,101.0,2,3,1,6,0.0,3,3,1,3,1,1,4
361,639.0,2,3,1,1,0.0,3,4,1,3,6,1,2
344,101.0,2,3,3,1,0.0,3,3,1,3,1,1,3
344,101.0,2,3,1,11,0.0,3,2,1,4,4,2,3
578,637.0,2,2,3,8,0.0,3,3,1,2,3,1,1
361,639.0,2,3,1,2,2.0,2,3,2,2,1,1,2
361,639.0,2,3,1,1,0.0,2,3,1,2,7,1,2
578,637.0,2,2,1,1,0.0,1,2,1,4,4,1,1
351,259.0,2,3,1,1,0.0,3,2,1,4,2,1,4
578,638.0,2,2,3,2,2.0,2,1,2,4,3,1,3
359,749.0,2,3,1,6,0.0,2,1,1,2,1,1,5
344,101.0,2,3,1,1,0.0,4,1,1,3,5,1,3
106,109.0,2,1,1,1,0.0,2,3,2,2,3,1,2
344,101.0,2,3,1,2,2.0,3,3,1,3,3,1,2
124,193.0,2,1,1,2,2.0,4,3,2,3,3,2,2
361,639.0,2,3,1,1,0.0,3,1,2,3,5,2,3
126,198.0,2,1,1,1,0.0,2,1,1,2,1,1,2
126,708.0,2,1,1,1,0.0,4,3,1,3,3,1,4
344,113.0,2,3,3,1,0.0,3,1,1,2,1,1,4
361,639.0,2,3,1,2,2.0,3,3,1,3,3,1,3
578,638.0,2,2,1,1,0.0,2,1,1,3,1,1,2
233,170.0,2,3,1,1,0.0,1,1,1,1,7,1,1
126,198.0,2,1,3,8,0.0,1,3,2,3,3,1,3
578,637.0,2,2,1,1,0.0,3,3,1,3,4,1,1
365,878.0,2,3,1,6,0.0,3,3,2,3,3,1,2
106,109.0,2,1,1,2,2.0,2,3,1,2,3,1,2
578,637.0,2,2,1,6,0.0,4,2,1,4,2,1,4
578,638.0,2,2,1,1,0.0,3,3,1,3,3,1,3
578,638.0,2,2,1,6,0.0,3,1,1,2,2,1,5
578,638.0,2,2,1,4,0.0,4,3,1,3,3,1,4
578,638.0,2,2,1,1,0.0,2,3,1,3,3,1,2
344,101.0,2,3,1,6,0.0,2,3,1,2,3,1,4
578,638.0,2,2,1,7,0.0,3,7,1,3,2,2,3
341,338.0,2,3,3,6,0.0,3,5,1,3,3,2,2
578,638.0,2,2,1,6,0.0,4,3,1,4,3,1,2
578,637.0,2,2,1,1,0.0,3,7,1,3,3,1,4
578,637.0,2,2,1,1,0.0,3,3,1,3,3,1,1
578,637.0,2,2,1,6,0.0,1,2,1,4,2,1,4
344,101.0,2,3,1,6,0.0,5,4,1,5,2,1,4
109,409.0,2,1,1,1,0.0,3,1,1,3,1,1,2
359,749.0,2,3,1,1,0.0,3,2,1,3,2,1,3
344,113.0,2,3,1,1,0.0,4,5,1,4,1,1,3
361,639.0,2,3,1,6,0.0,3,2,1,3,2,1,5
578,637.0,2,2,1,1,0.0,3,3,1,2,1,1,2
341,338.0,2,3,1,1,0.0,3,3,1,2,3,1,1
344,101.0,2,3,1,1,0.0,3,1,1,3,3,1,2
121,267.0,2,1,3,8,0.0,3,2,1,3,7,1,5
344,113.0,2,3,3,19,0.0,2,4,1,1,2,1,4
578,637.0,2,2,4,20,0.0,3,2,2,3,4,1,4
578,637.0,2,2,1,1,0.0,2,3,2,5,3,1,2
361,639.0,2,3,1,1,0.0,4,3,2,4,7,1,3
578,638.0,2,2,1,1,0.0,4,4,1,4,4,1,3
105,389.0,2,1,1,2,2.0,3,5,1,3,1,1,1
361,639.0,2,3,1,6,0.0,3,5,1,3,1,1,2
578,637.0,2,2,1,2,2.0,2,3,1,2,3,1,3
341,338.0,2,3,1,1,0.0,3,3,1,2,3,1,2
361,639.0,2,3,1,1,0.0,4,1,1,4,3,1,1
361,639.0,2,3,1,6,0.0,3,3,2,3,3,2,2
107,223.0,1,1,1,2,2.0,3,3,1,3,3,1,2
578,637.0,2,2,3,8,0.0,2,5,1,3,1,1,1
578,638.0,2,2,1,1,0.0,3,7,2,3,3,1,3
361,639.0,2,3,1,1,2.0,3,5,2,3,7,2,1
578,637.0,2,2,1,6,0.0,2,3,1,2,3,1,2
578,638.0,2,2,1,6,0.0,3,2,1,3,2,1,5
578,637.0,2,2,1,6,0.0,4,1,1,3,1,1,5
105,396.0,2,1,1,25,0.0,2,1,1,6,7,4,1
233,175.0,2,3,1,1,0.0,3,3,1,1,3,1,3
351,259.0,2,3,3,2,2.0,3,1,2,3,5,2,2
344,101.0,2,3,1,19,0.0,1,7,1,1,3,1,3
351,256.0,2,3,3,8,0.0,3,1,2,3,1,2,4
361,639.0,2,3,1,1,0.0,2,1,1,3,3,1,3
578,637.0,2,2,3,19,0.0,2,3,1,1,3,1,2
578,638.0,2,2,1,6,0.0,2,3,2,4,3,2,4
578,637.0,2,2,1,6,0.0,2,3,2,5,3,1,4
578,637.0,2,2,1,1,0.0,4,7,1,3,3,1,1
578,637.0,2,2,1,2,2.0,3,3,1,3,3,1,4
341,338.0,2,3,1,6,0.0,3,3,2,5,3,2,3
359,749.0,2,3,1,1,0.0,3,3,1,3,1,1,1
104,157.0,2,1,1,1,0.0,3,7,1,4,1,1,2
578,638.0,2,2,1,1,0.0,5,3,1,3,3,2,2
578,637.0,2,2,1,1,0.0,4,3,1,4,3,1,2
361,639.0,2,3,1,1,0.0,3,7,1,3,1,1,1
126,640.0,2,1,1,6,0.0,2,1,1,2,1,1,5
359,749.0,2,3,1,1,0.0,3,5,1,2,1,1,3
359,749.0,2,3,1,4,0.0,3,3,1,2,1,1,5
578,637.0,2,2,1,2,2.0,2,1,1,2,1,1,3
344,101.0,2,3,1,2,2.0,3,3,1,1,3,1,2
344,101.0,2,3,1,1,0.0,3,5,2,4,5,1,3
578,638.0,2,2,1,1,0.0,3,2,2,3,2,2,2
578,638.0,2,2,1,1,0.0,2,2,2,2,1,2,2
126,198.0,2,1,3,6,0.0,3,3,1,3,3,1,2
578,637.0,2,2,1,1,0.0,5,2,1,4,1,1,1
361,639.0,2,3,1,6,0.0,3,2,1,3,1,1,4
351,254.0,2,3,3,6,0.0,2,2,2,3,2,1,5
351,254.0,2,3,1,6,0.0,4,3,1,3,3,2,4
344,101.0,2,3,3,6,0.0,4,2,2,3,1,1,5
344,101.0,2,3,3,2,2.0,2,5,1,2,3,1,1
578,638.0,2,2,1,2,2.0,2,3,2,6,7,4,3
113,729.0,2,1,3,8,0.0,3,7,1,6,7,3,3
341,338.0,2,3,1,14,0.0,3,3,1,3,3,2,3
109,406.0,2,1,1,23,0.0,6,7,3,3,1,1,3
344,101.0,2,3,1,2,2.0,3,3,1,2,3,1,1
361,639.0,2,3,1,1,0.0,4,1,1,3,2,1,5
578,637.0,2,2,1,1,0.0,6,1,1,5,1,2,4
578,637.0,2,2,3,2,2.0,2,3,1,2,3,1,3
359,749.0,2,3,3,1,0.0,2,1,1,3,1,1,2
341,338.0,2,3,1,25,0.0,6,7,3,3,3,1,2
105,390.0,2,1,1,1,0.0,3,1,1,3,1,2,3
109,410.0,2,1,1,23,0.0,6,7,2,2,3,1,4
359,759.0,2,3,3,8,0.0,3,2,2,6,7,3,2
